Unnamed: 0,Point.Forecast,Lo.80,Hi.80,Lo.95,Hi.95,date
2023.5671,4.30000000000001,-26.7159100501241,35.3159100501241,-43.1347410438721,51.7347410438722,2023-07-21
2023.5699,2.3,-28.7159100501241,33.3159100501241,-45.1347410438721,49.7347410438722,2023-07-22
2023.5726,-3.6839058581012105e-15,-31.0159100501241,31.0159100501241,-47.4347410438722,47.4347410438721,2023-07-23
2023.5753,7.63817739817066e-16,-31.0159100501241,31.0159100501241,-47.4347410438722,47.4347410438722,2023-07-24
2023.5781,3.03435198525696e-16,-31.0159100501241,31.0159100501241,-47.4347410438722,47.4347410438722,2023-07-25
2023.5808,-3.53658758780782e-16,-31.0159100501241,31.0159100501241,-47.4347410438722,47.4347410438722,2023-07-26
2023.5836,1.009255833809e-15,-31.0159100501241,31.0159100501241,-47.4347410438722,47.4347410438722,2023-07-27
2023.5863,4.1058813981275097e-16,-31.0159100501241,31.0159100501241,-47.4347410438722,47.4347410438722,2023-07-28
2023.589,-6.27658028791653e-16,-31.0159100501241,31.0159100501241,-47.4347410438722,47.4347410438722,2023-07-29
2023.5918,0.999999999999998,-30.0159100501241,32.0159100501241,-46.4347410438722,48.4347410438722,2023-07-30
2023.5945,39.9,8.88408994987592,70.9159100501241,-7.53474104387215,87.3347410438722,2023-07-31
2023.5973,-5.43484870176696e-16,-31.0159100501241,31.0159100501241,-47.4347410438722,47.4347410438722,2023-08-01
2023.6,15.5,-15.5159100501241,46.5159100501241,-31.9347410438722,62.9347410438722,2023-08-02
2023.6027,-1.19224326345886e-16,-31.0159100501241,31.0159100501241,-47.4347410438722,47.4347410438722,2023-08-03
2023.6055,3.3787303186473997e-17,-31.0159100501241,31.0159100501241,-47.4347410438722,47.4347410438722,2023-08-04
2023.6082,2.0599619769788003e-16,-31.0159100501241,31.0159100501241,-47.4347410438722,47.4347410438722,2023-08-05
2023.611,-2.3960559391637902e-17,-31.0159100501241,31.0159100501241,-47.4347410438722,47.4347410438722,2023-08-06
2023.6137,-8.2850658385584e-18,-31.0159100501241,31.0159100501241,-47.4347410438722,47.4347410438722,2023-08-07
2023.6164,3.72896891722406e-17,-31.0159100501241,31.0159100501241,-47.4347410438722,47.4347410438722,2023-08-08
2023.6192,6.94195440390869e-17,-31.0159100501241,31.0159100501241,-47.4347410438722,47.4347410438722,2023-08-09
2023.6219,2.50436787988265e-16,-31.0159100501241,31.0159100501241,-47.4347410438722,47.4347410438722,2023-08-10
2023.6247,3.4468171054894304e-17,-31.0159100501241,31.0159100501241,-47.4347410438722,47.4347410438722,2023-08-11
2023.6274,3.2717300806953297e-16,-31.0159100501241,31.0159100501241,-47.4347410438722,47.4347410438722,2023-08-12
2023.6301,2.95477359529322e-16,-31.0159100501241,31.0159100501241,-47.4347410438722,47.4347410438722,2023-08-13
2023.6329,1.1437226486162201e-15,-31.0159100501241,31.0159100501241,-47.4347410438722,47.4347410438722,2023-08-14
2023.6356,-1.30769230182511e-16,-31.0159100501241,31.0159100501241,-47.4347410438722,47.4347410438722,2023-08-15
2023.6384,-4.4685878449674997e-17,-31.0159100501241,31.0159100501241,-47.4347410438722,47.4347410438722,2023-08-16
2023.6411,1.64591891569696e-16,-31.0159100501241,31.0159100501241,-47.4347410438722,47.4347410438722,2023-08-17
2023.6438,3.51389133469703e-16,-31.0159100501241,31.0159100501241,-47.4347410438722,47.4347410438722,2023-08-18
2023.6466,-5.08508314089901e-16,-31.0159100501241,31.0159100501241,-47.4347410438722,47.4347410438722,2023-08-19
2023.6493,2.47635090196935e-18,-31.0159100501241,31.0159100501241,-47.4347410438722,47.4347410438722,2023-08-20
2023.6521,-6.36509884088586e-17,-31.0159100501241,31.0159100501241,-47.4347410438722,47.4347410438722,2023-08-21
2023.6548,-3.55763526940289e-17,-31.0159100501241,31.0159100501241,-47.4347410438722,47.4347410438722,2023-08-22
2023.6575,4.6,-26.4159100501241,35.6159100501241,-42.8347410438722,52.0347410438721,2023-08-23
2023.6603,23.9,-7.11591005012408,54.9159100501241,-23.5347410438722,71.3347410438722,2023-08-24
2023.663,1.0235107773647102e-15,-31.0159100501241,31.0159100501241,-47.4347410438722,47.4347410438722,2023-08-25
2023.6658,-7.77788225982945e-16,-31.0159100501241,31.0159100501241,-47.4347410438722,47.4347410438722,2023-08-26
2023.6685,8.9,-22.1159100501241,39.9159100501241,-38.5347410438721,56.3347410438722,2023-08-27
2023.6712,1.0,-30.0159100501241,32.0159100501241,-46.4347410438722,48.4347410438722,2023-08-28
2023.674,9.9,-21.1159100501241,40.9159100501241,-37.5347410438722,57.3347410438721,2023-08-29
2023.6767,26.4,-4.61591005012408,57.4159100501241,-21.0347410438722,73.8347410438722,2023-08-30
2023.6795,7.9,-23.1159100501241,38.9159100501241,-39.5347410438722,55.3347410438721,2023-08-31
2023.6822,1.0,-30.0159100501241,32.0159100501241,-46.4347410438722,48.4347410438722,2023-09-01
2023.6849,-3.39942275399684e-15,-31.0159100501241,31.0159100501241,-47.4347410438722,47.4347410438722,2023-09-02
2023.6877,13.2,-17.8159100501241,44.2159100501241,-34.2347410438722,60.6347410438721,2023-09-03
2023.6904,70.6,39.5840899498759,101.615910050124,23.1652589561278,118.034741043872,2023-09-04
2023.6932,0.999999999999998,-30.0159100501241,32.0159100501241,-46.4347410438722,48.4347410438722,2023-09-05
2023.6959,3.70997597716395e-16,-31.0159100501241,31.0159100501241,-47.4347410438722,47.4347410438722,2023-09-06
2023.6986,10.9,-20.1159100501241,41.9159100501241,-36.5347410438721,58.3347410438722,2023-09-07
2023.7014,-2.72493224662969e-16,-31.0159100501241,31.0159100501241,-47.4347410438722,47.4347410438722,2023-09-08
2023.7041,61.0,29.9840899498759,92.0159100501241,13.5652589561278,108.434741043872,2023-09-09
2023.7068,1.8,-29.2159100501241,32.8159100501241,-45.6347410438721,49.2347410438722,2023-09-10
2023.7096,8.4,-22.6159100501241,39.4159100501241,-39.0347410438722,55.8347410438721,2023-09-11
2023.7123,-2.88042192531944e-16,-31.0159100501241,31.0159100501241,-47.4347410438722,47.4347410438722,2023-09-12
2023.7151,3.32935758092856e-16,-31.0159100501241,31.0159100501241,-47.4347410438722,47.4347410438722,2023-09-13
2023.7178,0.8,-30.2159100501241,31.8159100501241,-46.6347410438722,48.2347410438721,2023-09-14
2023.7205,4.1,-26.9159100501241,35.1159100501241,-43.3347410438721,51.5347410438722,2023-09-15
2023.7233,1.7391020835030802e-15,-31.0159100501241,31.0159100501241,-47.4347410438722,47.4347410438722,2023-09-16
2023.726,23.9,-7.11591005012408,54.9159100501241,-23.5347410438721,71.3347410438722,2023-09-17
2023.7288,0.500000000000006,-30.5159100501241,31.5159100501241,-46.9347410438721,47.9347410438722,2023-09-18
2023.7315,8.4,-22.6159100501241,39.4159100501241,-39.0347410438721,55.8347410438722,2023-09-19
2023.7342,45.5,14.4840899498759,76.5159100501241,-1.93474104387215,92.9347410438722,2023-09-20
2023.737,1.5,-29.5159100501241,32.5159100501241,-45.9347410438722,48.9347410438722,2023-09-21
2023.7397,1.5,-29.5159100501241,32.5159100501241,-45.9347410438722,48.9347410438722,2023-09-22
2023.7425,15.5,-15.5159100501241,46.5159100501241,-31.9347410438722,62.9347410438722,2023-09-23
2023.7452,0.499999999999999,-30.5159100501241,31.5159100501241,-46.9347410438722,47.9347410438722,2023-09-24
2023.7479,2.0,-29.0159100501241,33.0159100501241,-45.4347410438722,49.4347410438722,2023-09-25
2023.7507,67.1,36.0840899498759,98.1159100501241,19.6652589561278,114.534741043872,2023-09-26
2023.7534,-2.07408432363081e-15,-31.0159100501241,31.0159100501241,-47.4347410438722,47.4347410438722,2023-09-27
2023.7562,37.6,6.58408994987592,68.6159100501241,-9.83474104387215,85.0347410438721,2023-09-28
2023.7589,13.0,-18.0159100501241,44.0159100501241,-34.4347410438722,60.4347410438722,2023-09-29
2023.7616,0.5,-30.5159100501241,31.5159100501241,-46.9347410438722,47.9347410438722,2023-09-30
2023.7644,3.64772141457038e-16,-31.0159100501241,31.0159100501241,-47.4347410438722,47.4347410438722,2023-10-01
2023.7671,3.61713676387398e-16,-31.0159100501241,31.0159100501241,-47.4347410438722,47.4347410438722,2023-10-02
2023.7699,5.55976354936311e-16,-31.0159100501241,31.0159100501241,-47.4347410438722,47.4347410438722,2023-10-03
2023.7726,4.3,-26.7159100501241,35.3159100501241,-43.1347410438722,51.7347410438721,2023-10-04
2023.7753,0.5,-30.5159100501241,31.5159100501241,-46.9347410438722,47.9347410438722,2023-10-05
2023.7781,7.1,-23.9159100501241,38.1159100501241,-40.3347410438721,54.5347410438722,2023-10-06
2023.7808,-1.40375397957797e-17,-31.0159100501241,31.0159100501241,-47.4347410438722,47.4347410438722,2023-10-07
2023.7836,3.5111855344617e-18,-31.0159100501241,31.0159100501241,-47.4347410438722,47.4347410438722,2023-10-08
2023.7863,0.5,-30.5159100501241,31.5159100501241,-46.9347410438722,47.9347410438722,2023-10-09
2023.789,2.0,-29.0159100501241,33.0159100501241,-45.4347410438722,49.4347410438722,2023-10-10
2023.7918,2.5398162002494003e-16,-31.0159100501241,31.0159100501241,-47.4347410438722,47.4347410438722,2023-10-11
2023.7945,1.8773106984944998e-17,-31.0159100501241,31.0159100501241,-47.4347410438722,47.4347410438722,2023-10-12
2023.7973,1.10994115900741e-16,-31.0159100501241,31.0159100501241,-47.4347410438722,47.4347410438722,2023-10-13
2023.8,5.62584830881438e-17,-31.0159100501241,31.0159100501241,-47.4347410438722,47.4347410438722,2023-10-14
2023.8027,1.17836233659998e-16,-31.0159100501241,31.0159100501241,-47.4347410438722,47.4347410438722,2023-10-15
2023.8055,-5.42347008957163e-16,-31.0159100501241,31.0159100501241,-47.4347410438722,47.4347410438722,2023-10-16
2023.8082,-4.69548732406927e-16,-31.0159100501241,31.0159100501241,-47.4347410438722,47.4347410438722,2023-10-17
2023.811,-2.3676178327678502e-15,-31.0159100501241,31.0159100501241,-47.4347410438722,47.4347410438722,2023-10-18
2023.8137,43.9,12.8840899498759,74.9159100501241,-3.53474104387215,91.3347410438722,2023-10-19
2023.8164,5.8,-25.2159100501241,36.8159100501241,-41.6347410438722,53.2347410438721,2023-10-20
2023.8192,-9.304730081197131e-17,-31.0159100501241,31.0159100501241,-47.4347410438722,47.4347410438722,2023-10-21
2023.8219,-1.0308617126539102e-15,-31.0159100501241,31.0159100501241,-47.4347410438722,47.4347410438722,2023-10-22
2023.8247,-1.8082594975485303e-15,-31.0159100501241,31.0159100501241,-47.4347410438722,47.4347410438722,2023-10-23
2023.8274,26.4,-4.61591005012408,57.4159100501241,-21.0347410438722,73.8347410438722,2023-10-24
2023.8301,-3.4314705336594303e-15,-31.0159100501241,31.0159100501241,-47.4347410438722,47.4347410438722,2023-10-25
2023.8329,69.1,38.0840899498759,100.115910050124,21.6652589561278,116.534741043872,2023-10-26
2023.8356,-1.1000546043842402e-15,-31.0159100501241,31.0159100501241,-47.4347410438722,47.4347410438722,2023-10-27
2023.8384,4.2884501553333e-17,-31.0159100501241,31.0159100501241,-47.4347410438722,47.4347410438722,2023-10-28
2023.8411,-1.80274412931711e-16,-31.0159100501241,31.0159100501241,-47.4347410438722,47.4347410438722,2023-10-29
2023.8438,-2.30647630643801e-16,-31.0159100501241,31.0159100501241,-47.4347410438722,47.4347410438722,2023-10-30
2023.8466,3.3,-27.7159100501241,34.3159100501241,-44.1347410438722,50.7347410438721,2023-10-31
2023.8493,1.3,-29.7159100501241,32.3159100501241,-46.1347410438722,48.7347410438721,2023-11-01
2023.8521,3.3,-27.7159100501241,34.3159100501241,-44.1347410438722,50.7347410438721,2023-11-02
2023.8548,1.70155846153277e-17,-31.0159100501241,31.0159100501241,-47.4347410438722,47.4347410438722,2023-11-03
2023.8575,-3.3298335937872497e-18,-31.0159100501241,31.0159100501241,-47.4347410438722,47.4347410438722,2023-11-04
2023.8603,-1.75306054918696e-17,-31.0159100501241,31.0159100501241,-47.4347410438722,47.4347410438722,2023-11-05
2023.863,-1.05369535154654e-17,-31.0159100501241,31.0159100501241,-47.4347410438722,47.4347410438722,2023-11-06
2023.8658,-4.56977946371843e-19,-31.0159100501241,31.0159100501241,-47.4347410438722,47.4347410438722,2023-11-07
2023.8685,-3.95243618409585e-18,-31.0159100501241,31.0159100501241,-47.4347410438722,47.4347410438722,2023-11-08
2023.8712,-4.0231130217266595e-18,-31.0159100501241,31.0159100501241,-47.4347410438722,47.4347410438722,2023-11-09
2023.874,-7.08439310916575e-18,-31.0159100501241,31.0159100501241,-47.4347410438722,47.4347410438722,2023-11-10
2023.8767,-1.3257824048774e-17,-31.0159100501241,31.0159100501241,-47.4347410438722,47.4347410438722,2023-11-11
2023.8795,-2.52445302587805e-17,-31.0159100501241,31.0159100501241,-47.4347410438722,47.4347410438722,2023-11-12
2023.8822,-4.8127564999669905e-17,-31.0159100501241,31.0159100501241,-47.4347410438722,47.4347410438722,2023-11-13
2023.8849,-9.52664069187687e-17,-31.0159100501241,31.0159100501241,-47.4347410438722,47.4347410438722,2023-11-14
2023.8877,-1.65997309268781e-16,-31.0159100501241,31.0159100501241,-47.4347410438722,47.4347410438722,2023-11-15
2023.8904,-4.32188391618956e-16,-31.0159100501241,31.0159100501241,-47.4347410438722,47.4347410438722,2023-11-16
2023.8932,6.1,-24.9159100501241,37.1159100501241,-41.3347410438721,53.5347410438722,2023-11-17
2023.8959,9.9,-21.1159100501241,40.9159100501241,-37.5347410438722,57.3347410438721,2023-11-18
2023.8986,1.5,-29.5159100501241,32.5159100501241,-45.9347410438722,48.9347410438722,2023-11-19
2023.9014,0.794059508451463,-42.1212654623667,43.7093844792697,-64.83926621098,66.4273852278829,2023-11-20
2023.9041,3.41997759251412,-40.277936186311,47.1178913713393,-63.4102144252671,70.2501696102954,2023-11-21
2023.9068,1.39850059715903,-42.3964406613161,45.1934418556342,-65.5800821453793,68.3770833396973,2023-11-22
2023.9096,0.256142686209231,-43.5788226152932,44.0911079877117,-66.7836515478978,67.2959369203163,2023-11-23
2023.9123,0.164639842866531,-43.6868506598049,44.016130345538,-66.9004275054868,67.2297071912198,2023-11-24
2023.9151,0.105824914465737,-43.7524911292888,43.9641409582203,-66.9696811981617,67.1813310270931,2023-11-25
2023.9178,0.0680206706147019,-43.7931150237422,43.9291563649716,-67.0117977254808,67.1478390667102,2023-11-26
2023.9205,0.0437213831377279,-43.8185791921491,43.9060219584246,-67.037878544603,67.1253213108784,2023-11-27
2023.9233,0.0281026241905771,-43.8346792106372,43.8908844590184,-67.054233326503,67.1104385748841,2023-11-28
2023.926,0.0180634149635429,-43.8449172498823,43.8810440798094,-67.0645766200017,67.1007034499288,2023-11-29
2023.9288,0.0116105513112376,-43.8514522595548,43.8746733621773,-67.0711551151505,67.094376217773,2023-11-30
2023.9315,0.0074628691209809,-43.8556338801884,43.8705596184304,-67.0753547017108,67.0902804399528,2023-12-01
2023.9342,0.0047968794955485,-43.8583138914163,43.8679076504074,-67.0780421355266,67.0876358945177,2023-12-02
2023.937,0.0030832716642617,-43.8600332922474,43.8661998355759,-67.0797646029866,67.0859311463151,2023-12-03
2023.9397,0.0019818225920541,-43.8611371346874,43.8651007798715,-67.080869712399,67.0848333575831,2023-12-04
2023.9425,0.001273848435706,-43.8618460976595,43.8643937945309,-67.0815791988186,67.08412689569,2023-12-05
2023.9452,0.0008187866278529,-43.8623015679949,43.8639391412506,-67.0820348854154,67.0836724586711,2023-12-06
2023.9479,0.0005262883111991,-43.8625942350941,43.8636468117165,-67.0823276418626,67.083380218485,2023-12-07
2023.9507,0.0003382803004864,-43.862782312837,43.8634588734379,-67.0825157565195,67.0831923171204,2023-12-08
2023.9534,0.0002174351192356,-43.8629031868279,43.8633380570664,-67.0826366457614,67.0830715159999,2023-12-09
2023.9562,0.0001397599298819,-43.86298087392,43.8632603937797,-67.0827143391543,67.0829938590141,2023-12-10
2023.9589,8.9832949108616e-05,-43.8630308058183,43.8632104717165,-67.0827642736559,67.0829439395541,2023-12-11
2023.9616,5.77415769483709e-05,-43.8630628992222,43.8631783823761,-67.0827963681352,67.0829118512892,2023-12-12
2023.9644,3.71143298929504e-05,-43.8630835273086,43.8631577559684,-67.082816996666,67.0828912253258,2023-12-13
2023.9671,2.38558341530063e-05,-43.8630967861512,43.8631444978195,-67.0828302556922,67.0828779673605,2023-12-14
2023.9699,1.53337221708228e-05,-43.8631053084064,43.8631359758508,-67.0828387780233,67.0828694454676,2023-12-15
2023.9726,9.85599724189328e-06,-43.8631107861905,43.863130498185,-67.0828442558387,67.0828639678332,2023-12-16
2023.9753,6.33510119400406e-06,-43.863114307111,43.8631269773134,-67.0828477767722,67.0828604469746,2023-12-17
2023.9781,3.00000407198847,-40.8631165702339,46.8631247142108,-64.0828500399003,70.0828581838773,2023-12-18
2023.9808,2.6173362665996e-06,-43.8631180248903,43.8631232595628,-67.0828514945589,67.0828567292315,2023-12-19
2023.9836,1.68233509960876e-06,-43.8631189598931,43.8631223245633,-67.0828524295627,67.0828557942329,2023-12-20
2023.9863,1.08134801968479e-06,-43.8631195608809,43.863121723577,-67.0828530305509,67.082855193247,2023-12-21
2023.989,6.95053880421902e-07,-43.8631199471754,43.8631213372831,-67.0828534168455,67.0828548069533,2023-12-22
2023.9918,1.50000044675709,-42.3631201954723,45.3631210889865,-65.5828536651425,68.5828545586567,2023-12-23
2023.9945,2.87160326161043e-07,-43.8631203550691,43.8631209293898,-67.0828538247393,67.08285439906,2023-12-24
2023.9973,11.4000001845769,-32.4631204576525,55.2631208268064,-55.6828539273227,78.4828542964766,2023-12-25
2024.0,0.5000001186398,-43.3631205235897,44.3631207608693,-66.5828539932599,67.5828542305395,2023-12-26
2024.0027,3.00000007625765,-40.8631205659718,46.8631207184871,-64.0828540356421,70.0828541881574,2023-12-27
2024.0055,4.90158311929303e-08,-43.8631205932136,43.8631206912453,-67.0828540628839,67.0828541609155,2023-12-28
2024.0082,3.15057160718175e-08,-43.8631206107237,43.8631206737352,-67.082854080394,67.0828541434054,2023-12-29
2024.011,2.02508071584096e-08,-43.8631206219787,43.8631206624803,-67.0828540916489,67.0828541321505,2023-12-30
